Unit,Bucks,Does,Fawns,Antlerless,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
15,5,0,0,0,5,11,50,15,All Rifle Seasons,  843,  550,65%,40.14756246676384,-106.73103073997014,"  539,743","  351,922",15 All Rifle Seasons,13,20,https://webmap.onxmaps.com/hunt/map#9.45/40.1475624667638/-106.73103073997,"AE000U1A,AF015O1R,AM015O1R"
15,5,0,0,0,5,11,50,15,All Regular Rifle Seasons,  843,  550,65%,40.14756246676384,-106.73103073997014,"  539,743","  351,922",15 All Regular Rifle Seasons,13,20,https://webmap.onxmaps.com/hunt/map#9.45/40.1475624667638/-106.73103073997,"AE000U1A,AF015O1R,AM015O1R"
15,2,0,0,0,2,4,50,27,All Archery Seasons,  843,  550,65%,40.14756246676384,-106.73103073997014,"  539,743","  351,922",15 All Archery Seasons,4.7,7.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1475624667638/-106.73103073997,"AE000U1A,AF015O1R,AM015O1R"
16,19,7,0,7,26,54,49,135,All manners of take,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All manners of take,97.2,188.5,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
16,15,7,0,7,23,32,70,54,All Rifle Seasons,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Rifle Seasons,57.6,111.7,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
16,15,7,0,7,23,31,73,52,All Regular Rifle Seasons,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Regular Rifle Seasons,55.8,108.2,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
16,2,0,0,0,2,10,26,46,All Archery Seasons,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Archery Seasons,18,34.9,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
16,1,0,0,0,1,12,11,36,All Muzzleloader Seasons,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Muzzleloader Seasons,21.6,41.9,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
16,0,0,0,0,0,1,0,2,"All Damage, Auction/Raffle & Misc. Hunts",  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364","16 All Damage, Auction/Raffle & Misc. Hunts",1.8,3.5,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
17,26,26,0,26,51,68,75,149,All manners of take,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All manners of take,139.6,203.5,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AF006O1A,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
17,15,9,0,9,24,35,70,65,All Rifle Seasons,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Rifle Seasons,71.8,104.8,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AF006O1A,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
17,15,9,0,9,24,35,70,65,All Regular Rifle Seasons,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Regular Rifle Seasons,71.8,104.8,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AF006O1A,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
17,5,2,0,2,7,13,52,50,All Archery Seasons,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Archery Seasons,26.7,38.9,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AF006O1A,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
17,6,15,0,15,20,20,100,35,All Muzzleloader Seasons,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Muzzleloader Seasons,41.1,59.9,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AF006O1A,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
18,9,8,0,8,17,138,12,425,All manners of take,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All manners of take,124.4,192.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
18,7,8,0,8,15,90,16,288,All Rifle Seasons,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Rifle Seasons,81.2,125.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
18,7,8,0,8,15,90,16,288,All Regular Rifle Seasons,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Regular Rifle Seasons,81.2,125.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
18,0,0,0,0,0,21,0,65,All Archery Seasons,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Archery Seasons,18.9,29.3,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
18,2,0,0,0,2,27,8,72,All Muzzleloader Seasons,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Muzzleloader Seasons,24.3,37.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
18,5,8,0,8,13,21,60,81,All Private Land Only Seasons,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Private Land Only Seasons,18.9,29.3,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
19,0,0,0,0,0,2,0,2,All manners of take,  735,  458,62%,40.60318759296001,-105.47282532050696,"  470,308","  292,821",19 All manners of take,2.7,4.4,https://webmap.onxmaps.com/hunt/map#9.45/40.60318759296/-105.472825320507,AE000U1A
19,0,0,0,0,0,2,0,2,All Archery Seasons,  735,  458,62%,40.60318759296001,-105.47282532050696,"  470,308","  292,821",19 All Archery Seasons,2.7,4.4,https://webmap.onxmaps.com/hunt/map#9.45/40.60318759296/-105.472825320507,AE000U1A
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,078",  533,26%,40.32431847025685,-105.36216745333888,"1,330,216","  341,109",20 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/40.3243184702568/-105.362167453339,AE000U1A
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,509","1,326",88%,39.85774449788705,-108.80289524752595,"  965,610","  848,591",21 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.857744497887/-108.802895247526,NA
22,0,0,0,0,0,4,0,9,All manners of take,"1,680","1,289",77%,39.886419868391634,-108.28245258861124,"1,075,014","  825,166",22 All manners of take,2.4,3.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8864198683916/-108.282452588611,AE000U1A
22,0,0,0,0,0,4,0,9,All Archery Seasons,"1,680","1,289",77%,39.886419868391634,-108.28245258861124,"1,075,014","  825,166",22 All Archery Seasons,2.4,3.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8864198683916/-108.282452588611,AE000U1A
23,2,0,0,0,2,7,21,20,All manners of take,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All manners of take,9.7,21.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AF012P5R,AM012P5R"
23,2,0,0,0,2,2,100,2,All Rifle Seasons,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Rifle Seasons,2.8,6.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AF012P5R,AM012P5R"
23,2,0,0,0,2,2,100,2,All Regular Rifle Seasons,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Regular Rifle Seasons,2.8,6.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AF012P5R,AM012P5R"
23,0,0,0,0,0,6,0,18,All Archery Seasons,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Archery Seasons,8.3,18.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AF012P5R,AM012P5R"
23,2,0,0,0,2,2,100,2,All Private Land Only Seasons,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Private Land Only Seasons,2.8,6.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AF012P5R,AM012P5R"
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,  748,  694,93%,39.95887536401253,-107.40232150538192,"  478,687","  443,964",24 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9588753640125/-107.402321505382,AE000U1A
25,0,0,0,0,0,2,0,7,All manners of take,  394,  329,84%,39.81704167850825,-107.11935665214747,"  252,043","  210,464",25 All manners of take,5.1,6.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8170416785082/-107.119356652147,AE000U1A
25,0,0,0,0,0,2,0,7,All Archery Seasons,  394,  329,84%,39.81704167850825,-107.11935665214747,"  252,043","  210,464",25 All Archery Seasons,5.1,6.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8170416785082/-107.119356652147,AE000U1A
26,3,6,0,6,9,26,35,76,All manners of take,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All manners of take,63.5,130.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AF015O1R,AM015O1R"
26,1,6,0,6,7,13,54,24,All Rifle Seasons,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All Rifle Seasons,31.7,65.4,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AF015O1R,AM015O1R"
26,1,6,0,6,7,13,54,24,All Regular Rifle Seasons,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All Regular Rifle Seasons,31.7,65.4,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AF015O1R,AM015O1R"
26,2,0,0,0,2,13,14,52,All Archery Seasons,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All Archery Seasons,31.7,65.4,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AF015O1R,AM015O1R"
27,19,11,2,13,31,142,22,435,All manners of take,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All manners of take,419.8,785.9,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
27,13,7,2,9,21,79,27,217,All Rifle Seasons,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Rifle Seasons,233.5,437.2,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
27,13,7,2,9,21,79,27,217,All Regular Rifle Seasons,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Regular Rifle Seasons,233.5,437.2,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
27,2,0,0,0,2,21,9,94,All Archery Seasons,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Archery Seasons,62.1,116.2,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
27,5,4,0,4,8,42,20,123,All Muzzleloader Seasons,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Muzzleloader Seasons,124.2,232.5,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
27,5,0,0,0,5,23,23,90,All Private Land Only Seasons,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Private Land Only Seasons,68,127.3,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
28,3,3,0,3,6,42,14,135,All manners of take,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All manners of take,37.2,54.9,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
28,3,3,0,3,6,30,19,111,All Rifle Seasons,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Rifle Seasons,26.5,39.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
28,3,3,0,3,6,30,19,111,All Regular Rifle Seasons,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Regular Rifle Seasons,26.5,39.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
28,0,0,0,0,0,12,0,24,All Muzzleloader Seasons,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Muzzleloader Seasons,10.6,15.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
28,3,0,0,0,3,13,20,74,All Private Land Only Seasons,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Private Land Only Seasons,11.5,17,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,  753,  176,23%,39.9999215575948,-105.31387188327668,"  481,784","  112,489",29 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9999215575948/-105.313871883277,AE000U1A
30,0,14,0,14,14,14,100,20,All manners of take,"1,451","1,073",74%,39.33317031774471,-108.77099754861048,"  928,827","  686,736",30 All manners of take,9.6,13,https://webmap.onxmaps.com/hunt/map#9.45/39.3331703177447/-108.77099754861,NA
30,0,14,0,14,14,14,100,20,All Rifle Seasons,"1,451","1,073",74%,39.33317031774471,-108.77099754861048,"  928,827","  686,736",30 All Rifle Seasons,9.6,13,https://webmap.onxmaps.com/hunt/map#9.45/39.3331703177447/-108.77099754861,NA
30,0,14,0,14,14,14,100,20,"All Damage, Auction/Raffle & Misc. Hunts","1,451","1,073",74%,39.33317031774471,-108.77099754861048,"  928,827","  686,736","30 All Damage, Auction/Raffle & Misc. Hunts",9.6,13,https://webmap.onxmaps.com/hunt/map#9.45/39.3331703177447/-108.77099754861,NA
31,0,0,0,0,0,2,0,7,All manners of take,"1,178",  679,58%,39.43550762747674,-108.40337625907118,"  753,712","  434,248",31 All manners of take,1.7,2.9,https://webmap.onxmaps.com/hunt/map#9.45/39.4355076274767/-108.403376259071,AE000U1A
31,0,0,0,0,0,2,0,7,All Archery Seasons,"1,178",  679,58%,39.43550762747674,-108.40337625907118,"  753,712","  434,248",31 All Archery Seasons,1.7,2.9,https://webmap.onxmaps.com/hunt/map#9.45/39.4355076274767/-108.403376259071,AE000U1A
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,  507,  199,39%,39.56439704833727,-108.03367958650692,"  324,575","  127,531",32 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.5643970483373/-108.033679586507,AE000U1A
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,  704,  530,75%,39.68867773716108,-107.6402495515074,"  450,288","  339,388",33 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.6886777371611/-107.640249551507,AE000U1A
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,  326,  300,92%,39.652666661531555,-107.28484773044072,"  208,574","  191,998",34 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.6526666615316/-107.284847730441,AE000U1A
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,  454,  318,70%,39.76679410067051,-106.8467406140102,"  290,807","  203,440",35 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.7667941006705/-106.84674061401,AE000U1A
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,AE000U1A
37,7,0,0,0,7,40,16,119,All manners of take,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All manners of take,44.8,63.3,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
37,4,0,0,0,4,20,21,53,All Rifle Seasons,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Rifle Seasons,22.4,31.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
37,4,0,0,0,4,20,21,53,All Regular Rifle Seasons,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Regular Rifle Seasons,22.4,31.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
37,0,0,0,0,0,8,0,29,All Archery Seasons,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Archery Seasons,9,12.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
37,2,0,0,0,2,12,19,37,All Muzzleloader Seasons,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Muzzleloader Seasons,13.4,19,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
37,3,0,0,0,3,3,100,5,All Private Land Only Seasons,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Private Land Only Seasons,3.4,4.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,  774,  237,31%,39.82568147662041,-105.36350087351084,"  495,372","  151,588",38 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.8256814766204/-105.363500873511,AE000U1A
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,AE000U1A
40,2,0,0,0,2,5,33,27,All manners of take,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All manners of take,4.1,7,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,AE000U1A
40,2,0,0,0,2,5,33,27,All Archery Seasons,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Archery Seasons,4.1,7,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,AE000U1A
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,  544,  343,63%,39.0231517885103,-108.2648771776802,"  348,001","  219,504",41 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.0231517885103/-108.26487717768,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,015",  560,55%,39.398838621367666,-107.73962173709054,"  649,551","  358,333",42 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.3988386213677/-107.739621737091,AE000U1A
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,244",  908,73%,39.22614533593483,-107.1376260233469,"  796,327","  581,421",43 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.2261453359348/-107.137626023347,AE000U1A
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,  635,  500,79%,39.55621270309135,-106.799104307543,"  406,291","  320,001",44 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.5562127030913/-106.799104307543,AE000U1A
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,  565,  503,89%,39.49444716411517,-106.40496589444118,"  361,390","  322,174",45 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.4944471641152/-106.404965894441,AE000U1A
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,  359,  274,76%,39.510815615230534,-105.60311357579252,"  229,528","  175,370",46 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.5108156152305/-105.603113575793,AE000U1A
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,  491,  449,91%,39.2521324446307,-106.72215457856792,"  313,938","  287,199",47 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.2521324446307/-106.722154578568,AE000U1A
48,4,0,0,0,4,29,15,126,All manners of take,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All manners of take,58.1,63.1,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
48,1,0,0,0,1,1,100,6,All Rifle Seasons,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Rifle Seasons,2,2.2,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
48,1,0,0,0,1,1,100,6,All Regular Rifle Seasons,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Regular Rifle Seasons,2,2.2,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
48,1,0,0,0,1,26,5,111,All Archery Seasons,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Archery Seasons,52.1,56.5,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
48,2,0,0,0,2,2,100,9,All Muzzleloader Seasons,  499,  460,92%,39.13101881312801,-106.4305587690822,"  319,414","  294,257",48 All Muzzleloader Seasons,4,4.3,https://webmap.onxmaps.com/hunt/map#9.45/39.131018813128/-106.430558769082,"AF048O1A,AF048O1M,AF048O1R,AM048O1A,AM048O1M,AM048O1R"
49,2,0,0,0,2,24,7,92,All manners of take,  896,  645,72%,39.12300822437607,-106.1422316323452,"  573,121","  412,822",49 All manners of take,26.8,37.2,https://webmap.onxmaps.com/hunt/map#9.45/39.1230082243761/-106.142231632345,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
49,2,0,0,0,2,6,26,13,All Rifle Seasons,  896,  645,72%,39.12300822437607,-106.1422316323452,"  573,121","  412,822",49 All Rifle Seasons,6.7,9.3,https://webmap.onxmaps.com/hunt/map#9.45/39.1230082243761/-106.142231632345,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
49,2,0,0,0,2,6,26,13,All Regular Rifle Seasons,  896,  645,72%,39.12300822437607,-106.1422316323452,"  573,121","  412,822",49 All Regular Rifle Seasons,6.7,9.3,https://webmap.onxmaps.com/hunt/map#9.45/39.1230082243761/-106.142231632345,"AF049O1A,AF049O1M,AF049O1R,AM049O1A,AM049O1M,AM049O1R"
