Unit,Category,Bulls,Cows,Calves,Total Antlerless Harvest,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
39,Third Rifle Seasons (All Harvest - Includes PLOs),15,5,0,5,19,63,31,188,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Third Rifle Seasons (All Harvest - Includes PLOs),101,158.3,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Fourth Rifle Seasons (All Harvest - Includes PLOs),4,3,0,3,8,30,25,99,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Fourth Rifle Seasons (All Harvest - Includes PLOs),48.1,75.4,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,All Antlered Rifle Seasons,54,0,0,0,NA,168,32,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 All Antlered Rifle Seasons,269.4,422.2,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlered First Rifle Seasons (No PLO or Either-sex tags included),16,0,0,0,NA,58,27,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlered First Rifle Seasons (No PLO or Either-sex tags included),93,145.7,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),19,0,0,0,NA,45,43,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),72.2,113.1,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),15,0,0,0,NA,45,32,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),72.2,113.1,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),4,0,0,0,NA,20,21,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),32.1,50.3,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,All Archery Seasons,26,4,2,6,32,83,38,650,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 All Archery Seasons,133.1,208.6,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,All Muzzleloader Seasons,26,6,0,6,32,84,38,349,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 All Muzzleloader Seasons,134.7,211.1,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlered Muzzleloader,26,0,0,0,26,69,38,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlered Muzzleloader,110.7,173.4,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,First Season Limited Antlered,16,0,0,0,16,58,27,207,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 First Season Limited Antlered,93,145.7,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Second Season Limited Antlered,19,0,0,0,19,45,43,197,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Second Season Limited Antlered,72.2,113.1,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Third Season Limited Antlered,15,0,0,0,15,45,32,133,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Third Season Limited Antlered,72.2,113.1,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Fourth Season Limited Antlered,4,0,0,0,4,20,21,70,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Fourth Season Limited Antlered,32.1,50.3,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,First Season Limited Antlerless,0,2,0,2,2,20,10,84,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 First Season Limited Antlerless,32.1,50.3,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Second Season Limited Antlerless,0,0,0,0,0,16,0,86,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Second Season Limited Antlerless,25.7,40.2,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Third Season Limited Antlerless,0,5,0,5,5,18,27,55,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Third Season Limited Antlerless,28.9,45.2,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Fourth Season Limited Antlerless,0,3,0,3,3,10,33,29,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Fourth Season Limited Antlerless,16,25.1,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Early PLO Seasons,0,16,0,16,16,60,26,1338,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Early PLO Seasons,96.2,150.8,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,All Antlerless Rifle Seasons,NA,NA,NA,26,26,124,21,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 All Antlerless Rifle Seasons,198.9,311.6,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,2,2,20,10,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),32.1,50.3,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,0,0,16,0,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),25.7,40.2,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,5,5,18,27,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),28.9,45.2,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,3,3,10,33,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),16,25.1,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
39,Antlerless Muzzleloader,NA,NA,NA,6,6,15,38,NA,  624,  398,64%,39.664234970747984,-105.60052344542224,"  399,058","  254,684",39 Antlerless Muzzleloader,24.1,37.7,https://webmap.onxmaps.com/hunt/map#9.45/39.664234970748/-105.600523445422,"EF039O1M,EF039O1R,EF039O2R,EF039O3R,EF039O4R,EF039P5R,EF391P5R,EM039O1M,EM039O1R,EM039O2R,EM039O3R,EM039O4R"
40,All Manners of Take,152,156,0,156,308,518,60,2645,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Manners of Take,421.4,722.3,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,All Rifle Seasons,96,152,0,152,248,414,60,1812,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Rifle Seasons,336.8,577.3,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,All Ranching For Wildlife Seasons,25,22,0,22,47,66,71,181,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Ranching For Wildlife Seasons,53.7,92,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Private Land Only Seasons,0,64,0,64,64,106,60,693,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Private Land Only Seasons,86.2,147.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,First Rifle Seasons (All Harvest - Includes PLOs),18,14,0,14,32,63,50,215,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 First Rifle Seasons (All Harvest - Includes PLOs),51.2,87.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Second Rifle Seasons (All Harvest - Includes PLOs),15,16,0,16,31,57,54,283,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Second Rifle Seasons (All Harvest - Includes PLOs),46.4,79.5,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Third Rifle Seasons (All Harvest - Includes PLOs),17,13,0,13,30,54,54,226,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Third Rifle Seasons (All Harvest - Includes PLOs),43.9,75.3,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Fourth Rifle Seasons (All Harvest - Includes PLOs),20,20,0,20,40,60,66,190,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Fourth Rifle Seasons (All Harvest - Includes PLOs),48.8,83.7,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,All Antlered Rifle Seasons,0,0,0,0,NA,0,0,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Antlered Rifle Seasons,0,0,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlered First Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,0,0,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlered First Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,0,0,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,0,0,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,0,0,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,All Archery Seasons,42,2,0,2,44,63,70,589,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Archery Seasons,51.2,87.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,All Muzzleloader Seasons,13,3,0,3,16,41,39,244,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Muzzleloader Seasons,33.4,57.2,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlered Muzzleloader,0,0,0,0,0,0,0,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlered Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,First Season Limited Antlerless,0,14,0,14,14,33,41,107,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 First Season Limited Antlerless,26.8,46,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Second Season Limited Antlerless,0,16,0,16,16,32,50,139,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Second Season Limited Antlerless,26,44.6,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Third Season Limited Antlerless,0,13,0,13,13,29,43,106,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Third Season Limited Antlerless,23.6,40.4,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Fourth Season Limited Antlerless,0,20,0,20,20,40,49,122,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Fourth Season Limited Antlerless,32.5,55.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,First Season Limited Either-sex Seasons,18,0,0,0,18,30,61,109,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 First Season Limited Either-sex Seasons,24.4,41.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Second Season Limited Either-sex Seasons,15,0,0,0,15,25,60,144,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Second Season Limited Either-sex Seasons,20.3,34.9,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Third Season Limited Either-sex Seasons,17,0,0,0,17,25,68,120,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Third Season Limited Either-sex Seasons,20.3,34.9,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Fourth Season Limited Either-sex Seasons,20,0,0,0,20,20,100,68,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Fourth Season Limited Either-sex Seasons,16.3,27.9,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Early PLO Seasons,0,64,0,64,64,106,60,693,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Early PLO Seasons,86.2,147.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,"All Damage, AFA and Auction/Raffle Hunts",1,5,0,5,6,7,86,23,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993","40 All Damage, AFA and Auction/Raffle Hunts",5.7,9.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,All Antlerless Rifle Seasons,NA,NA,NA,125,125,241,52,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 All Antlerless Rifle Seasons,196,336,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,14,14,33,41,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),26.8,46,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,16,16,32,50,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),26,44.6,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,13,13,29,43,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),23.6,40.4,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,20,20,40,49,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),32.5,55.8,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
40,Antlerless Muzzleloader,NA,NA,NA,3,3,10,25,NA,"1,229",  717,58%,38.95119359203802,-108.8091562354425,"  786,772","  458,993",40 Antlerless Muzzleloader,8.1,13.9,https://webmap.onxmaps.com/hunt/map#9.45/38.951193592038/-108.809156235443,"EE040O1A,EE040O1M,EE040O1R,EE040O2R,EE040O3R,EE040O4R,EE040W1R,EF040O1M,EF040O1R,EF040O2R,EF040O3R,EF040O4R,EF040P5R,EF040W1R,EF040W2R"
